word	index	level
光	a#光滑	1.0
滑	a#光滑	2.0
光滑	a#光滑	2.0
光溜溜	a#光滑	2.0
平滑	a#光滑	3.0
润滑	a#光滑	3.0
细腻	a#光滑	4.0
温润	a#光滑	4.0
毛	b#粗糙	2.0
粗糙	b#粗糙	3.0
毛糙	b#粗糙	4.0
善	a#善	2.0
善良	a#善	2.0
贤惠	a#善	4.0
乐善好施	a#善	4.0
仁至义尽	a#善	4.0
慈祥	a#善	2.0
慈爱	a#善	3.0
慈善	a#善	3.0
仁爱	a#善	3.0
仁慈	a#善	3.0
心慈手软	a#善	3.0
慈悲	a#善	4.0
慈眉善目	a#善	4.0
恶	b#恶	2.0
凶	b#恶	2.0
凶恶	b#恶	2.0
凶狠	b#恶	2.0
恶狠狠	b#恶	2.0
邪恶	b#恶	3.0
凶暴	b#恶	3.0
强暴	b#恶	4.0
凶悍	b#恶	4.0
狰狞	b#恶	4.0
张牙舞爪	b#恶	2.0
横眉怒目	b#恶	3.0
怒目圆睁	b#恶	4.0
穷凶极恶	b#恶	4.0
凶相毕露	b#恶	4.0
狠	b#恶	2.0
心狠手辣	b#恶	2.0
毒	b#恶	3.0
恶毒	b#恶	3.0
狠毒	b#恶	3.0
歹毒	b#恶	4.0
刻毒	b#恶	4.0
狼子野心	b#恶	4.0
狠心	b#恶	2.0
铁石心肠	b#恶	2.0
黑心	b#恶	3.0
惨无人道	b#恶	3.0
赶尽杀绝	b#恶	3.0
狼心狗肺	b#恶	3.0
人面兽心	b#恶	3.0
丧心病狂	b#恶	3.0
伤天害理	b#恶	3.0
无恶不作	b#恶	3.0
罪大恶极	b#恶	3.0
恶贯满盈	b#恶	4.0
令人发指	b#恶	4.0
十恶不赦	b#恶	4.0
死有余辜	b#恶	4.0
残酷	b#恶	3.0
残忍	b#恶	3.0
凶残	b#恶	3.0
暴虐	b#恶	4.0
残暴	b#恶	4.0
草菅人命	b#恶	4.0
借刀杀人	b#恶	2.0
笑里藏刀	b#恶	2.0
阴	b#恶	3.0
阴险	b#恶	3.0
险恶	b#恶	3.0
绵里藏针	b#恶	3.0
口蜜腹剑	b#恶	3.0
别有用心	b#恶	2.0
两面三刀	b#恶	3.0
居心叵测	b#恶	4.0
浑厚	c#厚道	3.0
宽厚	c#厚道	3.0
忠厚	c#厚道	3.0
敦厚	c#厚道	4.0
憨厚	c#厚道	4.0
厚道	c#厚道	4.0
仁厚	c#厚道	4.0
温厚	c#厚道	4.0
纯朴	c#厚道	3.0
朴实	c#厚道	3.0
淳朴	c#厚道	4.0
以德报怨	c#厚道	4.0
隐恶扬善	c#厚道	4.0
尖刻	d#刻薄	3.0
尖酸	d#刻薄	4.0
苛刻	d#刻薄	4.0
刻薄	d#刻薄	4.0
纯真	a#真诚	2.0
真诚	a#真诚	2.0
诚恳	a#真诚	3.0
坦诚	a#真诚	3.0
真挚	a#真诚	3.0
诚挚	a#真诚	4.0
恳切	a#真诚	4.0
虔诚	a#真诚	4.0
率真	a#真诚	4.0
诚心	a#真诚	2.0
热切	a#真诚	3.0
衷心	a#真诚	3.0
由衷	a#真诚	4.0
语重心长	a#真诚	3.0
肝胆相照	a#真诚	4.0
开诚布公	a#真诚	4.0
推心置腹	a#真诚	4.0
诚实	a#真诚	1.0
老实	a#真诚	2.0
实在	a#真诚	3.0
诚信	a#真诚	3.0
表里如一	a#真诚	3.0
实话实说	a#真诚	2.0
坦白	a#真诚	3.0
实事求是	a#真诚	3.0
坦率	a#真诚	4.0
忠诚	b#忠诚	3.0
忠实	b#忠诚	3.0
专一	b#忠诚	3.0
赤胆忠心	b#忠诚	3.0
忠心耿耿	b#忠诚	3.0
精忠	b#忠诚	4.0
忠贞	b#忠诚	4.0
披肝沥胆	b#忠诚	4.0
假	c#虚伪虚荣	3.0
虚伪	c#虚伪虚荣	3.0
表里不一	c#虚伪虚荣	3.0
假仁假义	c#虚伪虚荣	3.0
口是心非 	c#虚伪虚荣	3.0
巧言令色	c#虚伪虚荣	4.0
信誓旦旦	c#虚伪虚荣	4.0
言不由衷	c#虚伪虚荣	4.0
阳奉阴违	c#虚伪虚荣	4.0
虚荣	c#虚伪虚荣	3.0
好大喜功	c#虚伪虚荣	4.0
叛逆	d#叛逆	4.0
大逆不道	d#叛逆	4.0
离经叛道	d#叛逆	4.0
正直	e#正直正派	2.0
刚正	e#正直正派	3.0
刚正不阿	e#正直正派	4.0
光明正大	e#正直正派	2.0
正大光明	e#正直正派	2.0
正经	e#正直正派	3.0
正派	e#正直正派	3.0
光明磊落	e#正直正派	3.0
堂堂正正	e#正直正派	3.0
滑	f#圆滑	3.0
油	f#圆滑	3.0
圆滑	f#圆滑	3.0
世故	f#圆滑	4.0
左右逢源	f#圆滑	4.0
油腔滑调	f#圆滑	3.0
油嘴滑舌	f#圆滑	3.0
刁	g#奸诈	4.0
刁滑	g#奸诈	4.0
刁钻	g#奸诈	4.0
狡猾	g#奸诈	2.0
贼	g#奸诈	3.0
狡兔三窟	g#奸诈	3.0
狡黠	g#奸诈	4.0
老奸巨猾	g#奸诈	4.0
诡诈	g#奸诈	4.0
奸诈	g#奸诈	4.0
狡诈	g#奸诈	4.0
诡计多端	g#奸诈	4.0
暴躁	a#暴躁	3.0
粗暴	a#暴躁	3.0
暴烈	a#暴躁	4.0
狂暴	a#暴躁	4.0
温柔	b#温柔温和	2.0
温和	b#温柔温和	3.0
温润	b#温柔温和	3.0
柔媚	b#温柔温和	4.0
温存	b#温柔温和	4.0
和蔼	b#温柔温和	2.0
可亲	b#温柔温和	2.0
亲切	b#温柔温和	2.0
和蔼可亲	b#温柔温和	2.0
平易近人	b#温柔温和	2.0
和气	b#温柔温和	3.0
和风细雨	b#温柔温和	3.0
和善	b#温柔温和	4.0
随和	b#温柔温和	4.0
祥和	b#温柔温和	4.0
和颜悦色	b#温柔温和	4.0
倔	c#倔强	3.0
倔强	c#倔强	3.0
柔顺	d#温顺	3.0
温顺	d#温顺	3.0
温驯	d#温顺	4.0
驯服	d#温顺	4.0
驯良	d#温顺	4.0
乖	d#温顺	1.0
听话	d#温顺	1.0
言听计从	d#温顺	3.0
俯首帖耳	d#温顺	4.0
直	e#直率	3.0
爽快	e#直率	3.0
直率	e#直率	3.0
直爽	e#直率	3.0
豪爽	e#直率	3.0
快人快语	e#直率	3.0
心直口快	e#直率	3.0
憨直	e#直率	4.0
干脆	e#直率	3.0
痛快	e#直率	3.0
开门见山	e#直率	3.0
直截了当	e#直率	3.0
单刀直入	e#直率	4.0
开宗明义	e#直率	4.0
直言不讳	e#直率	4.0
赤裸裸	e#直率	4.0
含蓄	f#委婉	3.0
委婉	f#委婉	3.0
婉约	f#委婉	4.0
婉转	f#委婉	4.0
拐弯抹角	f#委婉	3.0
旁敲侧击	f#委婉	3.0
转弯抹角	f#委婉	4.0
意在言外	f#委婉	4.0
坚强	a#坚强	2.0
硬	a#坚强	3.0
刚强	a#坚强	3.0
刚烈	a#坚强	3.0
顽强	a#坚强	3.0
坚毅	a#坚强	3.0
刚毅	a#坚强	4.0
百炼成钢	a#坚强	3.0
宁死不屈	a#坚强	3.0
百折不挠	a#坚强	4.0
不屈不挠	a#坚强	4.0
坚贞不屈	a#坚强	4.0
大义凛然	a#坚强	4.0
刚柔相济	a#坚强	3.0
坚定	b#坚定果断	2.0
坚决	b#坚定果断	2.0
不懈	b#坚定果断	4.0
坚忍	b#坚定果断	4.0
坚贞	b#坚定果断	4.0
坚韧不拔	b#坚定果断	4.0
海枯石烂	b#坚定果断	3.0
坚定不移	b#坚定果断	3.0
知难而进	b#坚定果断	3.0
精卫填海	b#坚定果断	4.0
岿然不动	b#坚定果断	4.0
破釜沉舟	b#坚定果断	4.0
矢志不移	b#坚定果断	4.0
至死不渝	b#坚定果断	4.0
果断	b#坚定果断	3.0
泼辣	b#坚定果断	3.0
大刀阔斧	b#坚定果断	3.0
雷厉风行	b#坚定果断	3.0
果敢	b#坚定果断	4.0
斩钉截铁	b#坚定果断	3.0
勇敢	c#勇敢	1.0
奋勇	c#勇敢	2.0
英勇	c#勇敢	2.0
壮烈	c#勇敢	2.0
见义勇为	c#勇敢	2.0
神勇	c#勇敢	3.0
勇猛	c#勇敢	3.0
无畏	c#勇敢	4.0
勇武	c#勇敢	4.0
剽悍	c#勇敢	4.0
强悍	c#勇敢	4.0
大胆	c#勇敢	1.0
大无畏	c#勇敢	4.0
奋不顾身	c#勇敢	3.0
前仆后继	c#勇敢	3.0
视死如归	c#勇敢	3.0
出生入死	c#勇敢	4.0
赴汤蹈火	c#勇敢	4.0
临危不惧	c#勇敢	4.0
智勇双全	c#勇敢	3.0
娇气	d#脆弱敏感	2.0
脆弱	d#脆弱敏感	3.0
敏感	d#脆弱敏感	3.0
多愁善感	d#脆弱敏感	3.0
胆小	e#胆怯	1.0
心虚	e#胆怯	3.0
胆怯	e#胆怯	4.0
怯懦	e#胆怯	4.0
胆小如鼠	e#胆怯	2.0
贪生怕死	e#胆怯	2.0
严肃	a#严肃	2.0
冷峻	a#严肃	4.0
凛然	a#严肃	4.0
严峻	a#严肃	4.0
声色俱厉	a#严肃	4.0
一本正经	a#严肃	2.0
不苟言笑	a#严肃	4.0
正襟危坐	a#严肃	4.0
庄严	b#庄严	2.0
尊严	b#庄严	3.0
肃穆	b#庄严	4.0
威严	b#庄严	4.0
俨然	b#庄严	4.0
严正	b#庄严	4.0
活泼	c#活泼调皮	2.0
活跃	c#活泼调皮	2.0
活蹦乱跳	c#活泼调皮	2.0
生龙活虎	c#活泼调皮	2.0
龙腾虎跃	c#活泼调皮	3.0
皮	c#活泼调皮	1.0
调皮	c#活泼调皮	1.0
淘气	c#活泼调皮	2.0
顽皮	c#活泼调皮	2.0
俏皮	c#活泼调皮	3.0
缩手缩脚	d#内向老实	2.0
拘束	d#内向老实	3.0
内向	d#内向老实	3.0
矜持	d#内向老实	4.0
拘谨	d#内向老实	4.0
局促	d#内向老实	4.0
规矩	d#内向老实	2.0
老实	d#内向老实	2.0
安分	d#内向老实	3.0
本分	d#内向老实	3.0
安分守己	d#内向老实	3.0
奉公守法	d#内向老实	4.0
浪漫	e#潇洒	2.0
翩翩	e#潇洒	3.0
潇洒	e#潇洒	3.0
不拘小节	e#潇洒	3.0
不修边幅	e#潇洒	3.0
落落大方	e#潇洒	3.0
风度翩翩	e#潇洒	3.0
风流	e#潇洒	4.0
飘逸	e#潇洒	4.0
洒脱	e#潇洒	4.0
自由	e#潇洒	2.0
自由自在	e#潇洒	2.0
豪放	e#潇洒	3.0
奔放	e#潇洒	3.0
自在	e#潇洒	3.0
自如	e#潇洒	3.0
无拘无束	e#潇洒	3.0
粗犷	e#潇洒	4.0
不羁	e#潇洒	4.0
悠然自得	e#潇洒	4.0
过眼云烟	e#潇洒	3.0
洁身自好	e#潇洒	3.0
淡然	e#潇洒	3.0
淡泊	e#潇洒	4.0
恬淡	e#潇洒	4.0
安贫乐道	e#潇洒	4.0
随遇而安	e#潇洒	4.0
狂	f#放肆	2.0
疯狂	f#放肆	3.0
放纵	f#放肆	3.0
猖獗	f#放肆	4.0
猖狂	f#放肆	4.0
放肆	f#放肆	4.0
骄横	f#放肆	4.0
狂妄	f#放肆	4.0
胆大包天	f#放肆	2.0
无法无天	f#放肆	2.0
胡作非为	f#放肆	3.0
明目张胆	f#放肆	3.0
随心所欲	f#放肆	3.0
为所欲为	f#放肆	3.0
嚣张	f#放肆	4.0
百无禁忌	f#放肆	4.0
胆大妄为	f#放肆	4.0
倒行逆施	f#放肆	4.0
肆无忌惮	f#放肆	4.0
有恃无恐	f#放肆	4.0
放荡	f#放肆	4.0
玩世不恭	f#放肆	4.0
任性	f#放肆	3.0
率性	f#放肆	4.0
开朗	a#乐观	2.0
明快	a#乐观	3.0
爽朗	a#乐观	4.0
乐观	a#乐观	3.0
外向	a#乐观	3.0
主动	a#乐观	2.0
自觉	a#乐观	2.0
自告奋勇	a#乐观	2.0
踊跃	a#乐观	3.0
积极	a#乐观	2.0
肯干	a#乐观	2.0
再接再厉	a#乐观	3.0
悲观	b#悲观	3.0
万念俱灰	b#悲观	3.0
被动	b#悲观	2.0
消极	b#悲观	2.0
负面	b#悲观	3.0
认真	a#认真细心	1.0
负责	a#认真细心	2.0
郑重	a#认真细心	3.0
一丝不苟	a#认真细心	3.0
身体力行	a#认真细心	4.0
事必躬亲	a#认真细心	4.0
细心	a#认真细心	1.0
仔细	a#认真细心	1.0
精心	a#认真细心	2.0
细致	a#认真细心	3.0
细密	a#认真细心	4.0
细腻	a#认真细心	4.0
踏实	a#认真细心	2.0
脚踏实地	a#认真细心	2.0
务实	a#认真细心	3.0
耐心	a#认真细心	2.0
不厌其烦	a#认真细心	2.0
耐烦	a#认真细心	3.0
马虎	b#马虎粗心	2.0
丢三落四	b#马虎粗心	2.0
粗心	b#马虎粗心	2.0
粗心大意	b#马虎粗心	2.0
大意	b#马虎粗心	3.0
粗枝大叶	b#马虎粗心	3.0
粗疏	b#马虎粗心	4.0
小心	c#小心谨慎	1.0
小心翼翼	c#小心谨慎	2.0
守口如瓶	c#小心谨慎	2.0
谨慎	c#小心谨慎	3.0
慎重	c#小心谨慎	3.0
审慎	c#小心谨慎	4.0
严谨	c#小心谨慎	4.0
步步为营	c#小心谨慎	4.0
谨小慎微	c#小心谨慎	4.0
如履薄冰	c#小心谨慎	4.0
冲动	d#冒失轻浮	3.0
冒失	d#冒失轻浮	3.0
鲁莽	d#冒失轻浮	4.0
莽撞	d#冒失轻浮	4.0
冒昧	d#冒失轻浮	4.0
轻率	d#冒失轻浮	4.0
唐突	d#冒失轻浮	4.0
轻举妄动	d#冒失轻浮	4.0
漂浮	d#冒失轻浮	3.0
嬉皮笑脸	d#冒失轻浮	3.0
轻浮	d#冒失轻浮	4.0
轻薄	d#冒失轻浮	4.0
冷静	e#稳重端庄	2.0
沉稳	e#稳重端庄	3.0
稳重	e#稳重端庄	3.0
稳健	e#稳重端庄	4.0
安洋	e#稳重端庄	3.0
端庄	e#稳重端庄	3.0
庄重	e#稳重端庄	3.0
凝重	e#稳重端庄	4.0
浮躁	f#浮躁	3.0
急躁	f#浮躁	3.0
狂躁	f#浮躁	3.0
毛躁	f#浮躁	3.0
性急	f#浮躁	3.0
操之过急	f#浮躁	3.0
眼高手低	f#浮躁	3.0
好高骛远	f#浮躁	4.0
文静	g#文雅	2.0
文明	g#文雅	2.0
斯文	g#文雅	3.0
文雅	g#文雅	3.0
彬彬有礼	g#文雅	3.0
风雅	g#文雅	4.0
儒雅	g#文雅	4.0
绅士	g#文雅	4.0
娴静	g#文雅	4.0
温文尔雅	g#文雅	4.0
文质彬彬	g#文雅	4.0
无礼	h#粗鲁	2.0
野	h#粗鲁	3.0
粗鲁	h#粗鲁	3.0
粗野	h#粗鲁	3.0
野蛮	h#粗鲁	3.0
谦虚	a#谦虚	2.0
虚心	a#谦虚	2.0
谦卑	a#谦虚	3.0
谦和	a#谦虚	3.0
低调	a#谦虚	4.0
谦恭	a#谦虚	4.0
谦逊	a#谦虚	4.0
不敢当	a#谦虚	4.0
不耻下问	a#谦虚	4.0
闻过则喜	a#谦虚	4.0
虚怀若谷	a#谦虚	4.0
从善如流	a#谦虚	4.0
自卑	a#谦虚	3.0
妄自菲薄	a#谦虚	4.0
自惭形秽	a#谦虚	4.0
骄傲	b#骄傲	1.0
傲	b#骄傲	2.0
傲慢	b#骄傲	3.0
高傲	b#骄傲	2.0
傲气	b#骄傲	3.0
清高	b#骄傲	3.0
孤芳自赏	b#骄傲	3.0
冷傲	b#骄傲	4.0
傲然	b#骄傲	4.0
自豪	b#骄傲	2.0
自负	b#骄傲	3.0
目中无人	b#骄傲	2.0
自高自大	b#骄傲	2.0
自以为是	b#骄傲	2.0
不自量力	b#骄傲	3.0
好为人师	b#骄傲	3.0
目空一切	b#骄傲	3.0
我行我素	b#骄傲	3.0
夜郎自大	b#骄傲	3.0
不可一世	b#骄傲	4.0
妄自尊大	b#骄傲	4.0
恃才傲物	b#骄傲	4.0
盛气凌人	b#骄傲	3.0
咄咄逼人	b#骄傲	4.0
锋芒毕露	b#骄傲	4.0
大模大样	b#骄傲	2.0
高调	b#骄傲	3.0
神气	b#骄傲	3.0
得意忘形	b#骄傲	3.0
神气活现	b#骄傲	3.0
耀武扬威	b#骄傲	3.0
趾高气扬	b#骄傲	3.0
忘乎所以	b#骄傲	4.0
客气	a#热情	2.0
殷勤	a#热情	4.0
热心	a#热情	1.0
好客	a#热情	2.0
热情	a#热情	2.0
有求必应	a#热情	2.0
狂热	a#热情	3.0
宾至如归	a#热情	4.0
古道热肠	a#热情	4.0
冷	b#冷漠	2.0
冰冷	b#冷漠	2.0
冷冰冰	b#冷漠	2.0
冷淡	b#冷漠	3.0
冷酷	b#冷漠	3.0
漠不关心	b#冷漠	3.0
世态炎凉	b#冷漠	3.0
淡漠	b#冷漠	4.0
公平	a#公正	2.0
公正	a#公正	2.0
正义	a#公正	3.0
赏罚分明	a#公正	3.0
公道	a#公正	4.0
公允	a#公正	4.0
不偏不倚	a#公正	4.0
激浊扬清	a#公正	4.0
铁面无私	a#公正	2.0
天网恢恢	a#公正	3.0
严明	a#公正	4.0
明镜高悬	a#公正	4.0
信赏必罚	a#公正	4.0
偏	b#不公	2.0
偏心	b#不公	2.0
不公	b#不公	3.0
不平	b#不公	3.0
偏颇	b#不公	4.0
厚此薄彼	b#不公	4.0
厚古薄今	b#不公	4.0
无私	a#无私	2.0
忘我	a#无私	3.0
大公无私	a#无私	3.0
大义灭亲	a#无私	4.0
舍己为人	a#无私	2.0
克己奉公	a#无私	4.0
天下为公	a#无私	4.0
义务	a#无私	2.0
无偿	a#无私	3.0
两袖清风	b#廉洁	3.0
一尘不染	b#廉洁	3.0
廉洁	b#廉洁	4.0
廉政	b#廉洁	4.0
清廉	b#廉洁	4.0
清明	b#廉洁	4.0
独善其身	b#廉洁	4.0
自私	c#自私	1.0
损人利己	c#自私	2.0
自私自利	c#自私	2.0
见利忘义	c#自私	4.0
明哲保身	c#自私	4.0
贪	a#贪婪	2.0
贪心	a#贪婪	2.0
得寸进尺	a#贪婪	3.0
野心勃勃	a#贪婪	3.0
贪婪	a#贪婪	4.0
得陇望蜀	a#贪婪	4.0
利令智昏	a#贪婪	4.0
利欲熏心	a#贪婪	4.0
唯利是图	a#贪婪	4.0
欲壑难填	a#贪婪	4.0
小气	b#小气	1.0
一毛不拔	b#小气	2.0
爱财如命	b#小气	2.0
吝啬	b#小气	4.0
狠	a#严格	2.0
严	a#严格	2.0
严格	a#严格	2.0
严厉	a#严格	2.0
严酷	a#严格	3.0
令行禁止	a#严格	4.0
宽	b#宽松	1.0
宽大	b#宽松	2.0
宽松	b#宽松	2.0
宽宏大量	b#宽松	2.0
大方	c#大方	1.0
大气	c#大方	3.0
豁达	c#大方	4.0
慷慨	c#大方	4.0
旷达	c#大方	4.0
坦荡	c#大方	4.0
节俭	a#节俭	2.0
省吃俭用	a#节俭	2.0
俭朴	a#节俭	3.0
朴素	a#节俭	3.0
节衣缩食	a#节俭	3.0
精打细算	a#节俭	3.0
刻苦	a#节俭	4.0
开源节流	a#节俭	4.0
克勤克俭	a#节俭	4.0
量入为出	a#节俭	4.0
大手大脚	b#奢侈	2.0
大吃大喝	b#奢侈	3.0
灯红酒绿	b#奢侈	3.0
花天酒地	b#奢侈	3.0
挥金如土	b#奢侈	3.0
奢侈	b#奢侈	4.0
奢华	b#奢侈	4.0
暴殄天物	b#奢侈	4.0
骄奢淫逸	b#奢侈	4.0
穷奢极欲	b#奢侈	4.0
纸醉金迷	b#奢侈	4.0
超前	a#进步革命	2.0
进步	a#进步革命	2.0
先进	a#进步革命	2.0
进取	a#进步革命	3.0
正面	a#进步革命	3.0
好强	a#进步革命	3.0
好胜	a#进步革命	3.0
要强	a#进步革命	3.0
革命	a#进步革命	2.0
红色	a#进步革命	2.0
落后	b#落后反动	2.0
反面	b#落后反动	3.0
反动	b#落后反动	3.0
民主	a#民主开放	3.0
集思广益	a#民主开放	3.0
广开言路	a#民主开放	4.0
讲理	a#民主开放	2.0
开放	a#民主开放	3.0
通情达理	a#民主开放	3.0
深明大义	a#民主开放	4.0
传统	b#保守专横	3.0
封建	b#保守专横	3.0
顽固	b#保守专横	3.0
按部就班	b#保守专横	3.0
墨守成规	b#保守专横	3.0
保守	b#保守专横	4.0
抱残守缺	b#保守专横	4.0
闭关自守	b#保守专横	4.0
陈陈相因	b#保守专横	4.0
循规蹈矩	b#保守专横	4.0
因循守旧	b#保守专横	4.0
一手遮天	b#保守专横	3.0
生杀予夺	b#保守专横	4.0
作威作福	b#保守专横	4.0
霸道	b#保守专横	2.0
横行	b#保守专横	2.0
野蛮	b#保守专横	2.0
强词夺理	b#保守专横	2.0
横	b#保守专横	3.0
蛮横	b#保守专横	3.0
无赖	b#保守专横	3.0
不可理喻	b#保守专横	3.0
横行霸道	b#保守专横	3.0
不由分说	b#保守专横	4.0
横行无忌	b#保守专横	4.0
高尚	a#高尚	2.0
神圣	a#高尚	2.0
崇高	a#高尚	3.0
高贵	a#高尚	3.0
特立独行	a#高尚	4.0
俗	b#低俗	3.0
低俗	b#低俗	3.0
俗气	b#低俗	3.0
无聊	b#低俗	3.0
粗俗	b#低俗	4.0
粗鄙	b#低俗	4.0
庸俗	b#低俗	4.0
俗不可耐	b#低俗	4.0
不三不四	b#低俗	3.0
肮脏	b#低俗	3.0
卑鄙	b#低俗	3.0
下流	b#低俗	3.0
卑贱	b#低俗	4.0
卑劣	b#低俗	4.0
龌龊	b#低俗	4.0
蝇营狗苟	b#低俗	4.0
纯洁	a#纯洁	2.0
天真	a#纯洁	2.0
清白	a#纯洁	3.0
清纯	a#纯洁	3.0
无邪	a#纯洁	3.0
无辜	a#纯洁	3.0
冰清玉洁	a#纯洁	3.0
高洁	a#纯洁	4.0
圣洁	a#纯洁	4.0
贞洁	a#纯洁	4.0
癫狂	b#轻佻	4.0
风流	b#轻佻	4.0
风骚	b#轻佻	4.0
伤风败俗	b#轻佻	3.0
轻佻	b#轻佻	4.0
水性杨花	b#轻佻	4.0
搔首弄姿	b#轻佻	4.0
多情	a#多情	2.0
自作多情	a#多情	3.0
痴情	a#多情	4.0
痴心	a#多情	4.0
无情	b#无情	2.0
冷酷无情	b#无情	3.0
六亲不认	b#无情	2.0
过河拆桥	b#无情	3.0
忘恩负义	b#无情	3.0
恩将仇报	b#无情	4.0
鸟尽弓藏	b#无情	4.0
兔死狗烹	b#无情	4.0
卸磨杀驴	b#无情	4.0
以怨报德	b#无情	4.0
固执	a#固执	3.0
顽固	a#固执	3.0
屡教不改	a#固执	3.0
死心塌地	a#固执	3.0
一意孤行	a#固执	3.0
执迷不悟	a#固执	3.0
顽劣	a#固执	4.0
执拗	a#固执	4.0
刻舟求剑	b#刻板	2.0
守株待兔	b#刻板	2.0
刻板	b#刻板	3.0
按图索骥	b#刻板	4.0
食古不化	b#刻板	4.0
变通	c#变通	3.0
回旋	c#变通	3.0
通融	c#变通	4.0
迂回	c#变通	4.0
努力	a#勤奋	1.0
勤奋	a#勤奋	1.0
勤劳	a#勤奋	1.0
刻苦	a#勤奋	2.0
勤快	a#勤奋	2.0
辛劳	a#勤奋	2.0
下功夫	a#勤奋	2.0
吃苦耐劳	a#勤奋	2.0
勤恳	a#勤奋	3.0
勤勉	a#勤奋	3.0
卖力	a#勤奋	3.0
笨鸟先飞	a#勤奋	3.0
任劳任怨	a#勤奋	3.0
兢兢业业	a#勤奋	4.0
业精于勤	a#勤奋	4.0
孜孜不倦	a#勤奋	4.0
分秒必争	a#勤奋	2.0
见缝插针	a#勤奋	2.0
争分夺秒	a#勤奋	2.0
披星戴月	a#勤奋	3.0
起早贪黑	a#勤奋	3.0
夜以继日	a#勤奋	3.0
用心	a#勤奋	1.0
好学	a#勤奋	2.0
用功	a#勤奋	2.0
勤学苦练	a#勤奋	2.0
手不释卷	a#勤奋	4.0
学而不厌	a#勤奋	4.0
懒	b#懒惰	2.0
懒惰	b#懒惰	3.0
好吃懒做	b#懒惰	3.0
游手好闲	b#懒惰	3.0
懒怠	b#懒惰	4.0
好逸恶劳	b#懒惰	4.0
熟	a#熟练	2.0
熟练	a#熟练	2.0
熟能生巧	a#熟练	2.0
纯熟	a#熟练	4.0
娴熟	a#熟练	4.0
倒背如流	a#熟练	3.0
滚瓜烂熟	a#熟练	3.0
耳熟能详	a#熟练	4.0
内行	a#熟练	3.0
自如	a#熟练	3.0
得心应手	a#熟练	3.0
驾轻就熟	a#熟练	4.0
老马识途	a#熟练	4.0
轻车熟路	a#熟练	4.0
外行	b#生疏	3.0
半路出家	b#生疏	3.0
生疏	b#生疏	4.0
行	a#能干	1.0
能	a#能干	2.0
能干	a#能干	2.0
得力	a#能干	3.0
高明	a#能干	3.0
精干	a#能干	3.0
精明	a#能干	3.0
才华横溢	a#能干	3.0
精明强干	a#能干	3.0
神通广大	a#能干	3.0
干练	a#能干	4.0
贤明	a#能干	4.0
长袖善舞	a#能干	4.0
游刃有余	a#能干	4.0
多才多艺	a#能干	1.0
全能	a#能干	3.0
左右开弓	a#能干	3.0
出将入相	a#能干	4.0
妙手回春	a#能干	3.0
无能	b#无能	2.0
尸位素餐	b#无能	4.0
大有作为	c#有为	3.0
有为	c#有为	4.0
大器晚成	c#有为	4.0
不可救药	d#无为	3.0
玩物丧志	d#无为	3.0
无所作为	d#无为	3.0
自暴自弃	d#无为	3.0
无为	d#无为	4.0
庸碌	d#无为	4.0
碌碌无为	d#无为	4.0
成熟	a#成熟	2.0
老练	a#成熟	3.0
饱经风霜	a#成熟	3.0
久经沙场	a#成熟	3.0
少年老成	a#成熟	3.0
身经百战	a#成熟	3.0
练达	a#成熟	4.0
世故	a#成熟	4.0
老成持重	a#成熟	4.0
天真	b#幼稚	2.0
烂漫	b#幼稚	3.0
幼稚	b#幼稚	3.0
稚嫩	b#幼稚	4.0
初出茅庐	b#幼稚	4.0
少不更事	b#幼稚	4.0
见多识广	a#博学	2.0
无所不知	a#博学	2.0
博学	a#博学	3.0
渊博	a#博学	3.0
广博	a#博学	3.0
博览群书	a#博学	3.0
博大精深	a#博学	4.0
博古通今	a#博学	4.0
博闻强记	a#博学	4.0
学富五车	a#博学	4.0
高瞻远瞩	a#博学	4.0
目光如炬	a#博学	4.0
肤浅	b#浅陋	3.0
浅薄	b#浅陋	4.0
浅陋	b#浅陋	4.0
不求甚解	b#浅陋	4.0
才疏学浅	b#浅陋	4.0
浅尝辄止	b#浅陋	4.0
少见多怪	b#浅陋	2.0
孤陋寡闻	b#浅陋	4.0
无知	b#浅陋	2.0
目不识丁	b#浅陋	3.0
一窍不通	b#浅陋	3.0
混沌	b#浅陋	4.0
不学无术	b#浅陋	4.0
浑浑噩噩	b#浅陋	4.0
胸无点墨	b#浅陋	4.0
一知半解	b#浅陋	2.0
坐井观天	b#浅陋	2.0
短视	b#浅陋	3.0
目光短浅	b#浅陋	3.0
鼠目寸光	b#浅陋	3.0
饮鸠止渴	b#浅陋	4.0
安全	a#安全	1.0
平安	a#安全	1.0
安好	a#安全	3.0
安康	a#安全	3.0
高枕无忧	a#安全	3.0
安然无恙	a#安全	4.0
危险	b#危险	1.0
惊险	b#危险	2.0
危急	b#危险	3.0
险恶	b#危险	3.0
凶险	b#危险	3.0
千钧一发	b#危险	3.0
枪林弹雨	b#危险	3.0
生死存亡	b#危险	3.0
危在旦夕	b#危险	3.0
摇摇欲坠	b#危险	3.0
朝不保夕	b#危险	3.0
悬	b#危险	4.0
不绝如缕	b#危险	4.0
刀光剑影	b#危险	4.0
岌岌可危	b#危险	4.0
危如累卵	b#危险	4.0
太平	a#安定	2.0
长治久安	a#安定	3.0
国泰民安	a#安定	3.0
拾金不昧	a#安定	3.0
夜不闭户	a#安定	3.0
道不拾遗	a#安定	4.0
